lgn_mean,lgn_std,disr_score,noisy
0.7743443,0.42338666,-0.58983225,0
0.47366425,0.2767496,-0.34654966,0
1.3135114,0.9563564,-2.2662277,0
0.60206157,0.48031637,0.021327794,0
0.6434025,0.32895318,-0.39252013,0
0.733067,0.40283665,-0.190496,0
0.6727501,0.48796812,-0.083155274,0
0.903996,0.45895812,-0.6331557,0
0.8372901,0.4515175,-0.9875927,0
1.2395717,0.8424419,-1.4520464,0
0.9478616,0.44670814,-0.42472935,0
0.81843543,0.41592923,-0.764603,0
0.5718763,0.32057497,-0.35629404,0
0.7414482,0.37834746,-0.15411237,0
0.6772891,0.2836185,-0.41291216,0
2.7861066,2.0418537,0.36264658,0
0.60364133,0.24042627,-0.20474228,0
0.98180735,0.52208275,-1.0500484,0
0.57623625,0.2542487,-0.43076015,0
1.0713742,0.5703798,-0.43711585,0
0.8009212,0.49384153,-0.7609737,0
0.4778433,0.2764036,-0.049288094,0
0.47347367,0.21151295,0.003626138,0
0.7701821,0.4815339,-0.5025586,0
0.57111394,0.3026359,-0.43048966,0
0.70795864,0.719281,-0.5644221,0
0.7867761,0.34848154,-0.5780208,0
0.9009911,0.4645652,-0.1706065,0
0.84275347,0.4241821,-0.42514813,0
0.6427856,0.804554,1.1501485,0
0.49118555,0.29393658,0.04286611,0
0.64871246,0.34690082,-0.3603075,0
0.43709248,0.20975201,-0.039097995,0
0.7008034,0.4409902,-0.3291556,0
0.8462856,0.4480007,-0.62136066,0
0.8289533,0.47258598,-0.8551179,0
1.1382526,0.6633194,-0.3446483,0
1.2585078,0.7146847,-1.3047446,0
0.69679195,0.45156452,-0.64919204,0
0.69414043,0.37228382,-0.16371769,0
0.68790466,0.38430595,-0.29636908,0
1.7026912,0.92271113,-1.2725856,0
1.2570126,0.70129603,-1.4232684,0
0.60748065,0.25957984,-0.41763386,0
0.71935904,0.44543424,-0.65821236,0
1.1419511,0.7092248,-1.3819708,0
0.3562672,0.19525756,-0.08964586,0
0.77098536,0.4130147,-0.61096895,0
0.6279736,0.3033701,-0.055302024,0
0.7126289,0.58846,-0.6223353,0
0.38670164,0.1757795,-0.103349745,0
0.73410124,0.38008994,-0.52065897,0
0.8011096,0.5462996,-0.29478562,0
0.5262962,0.34995,-0.25814357,0
0.41421938,0.16974974,-0.20761612,0
0.5889155,0.33298707,-0.1619755,0
0.8893555,0.5639898,-0.027648926,0
0.733859,0.40302718,-0.45169938,0
0.5802997,0.25613636,-0.50228715,0
0.49315003,0.60594183,0.95824647,0
0.81975436,0.6367749,-0.8608233,0
0.39441475,0.15934461,-0.097466946,0
0.8210217,0.3862974,-0.3789177,0
0.52442366,0.27776253,-0.4707492,0
1.1206024,0.76884097,-1.4828479,0
0.9101057,0.4596181,-0.40209258,0
0.7746283,0.56584597,-0.22748333,0
0.79941636,0.35184923,-0.7000835,0
0.4638782,0.27466244,0.07080233,0
0.52835643,0.26426136,-0.10031968,0
0.5502548,0.29177704,-0.15165061,0
0.66427517,0.3069597,-0.31701532,0
0.60714936,0.31551385,-0.23412731,0
1.3480679,1.0064955,-0.7702966,0
1.7413604,1.4502028,-1.3359113,0
0.87400603,0.4574648,-1.0212445,0
0.5149762,0.24330138,-0.19391218,0
0.80894,0.33371076,-0.71327543,0
0.7065905,0.3745161,-0.41570035,0
0.63865644,0.26860154,-0.33573228,0
1.3688618,0.8527464,-0.9132869,0
0.6782274,0.26308048,0.106579006,0
1.092504,0.5797388,-0.5544193,0
0.6278756,0.29019725,-0.010501444,0
0.89744425,0.46934608,-0.7164203,0
1.4410638,1.1923156,-2.0903685,0
0.5355946,0.32890046,-0.6154216,0
0.63176423,0.28000748,-0.019191742,0
0.4766811,0.27768722,-0.13623017,0
1.1747887,0.6518319,-0.8529611,0
0.65256816,0.38975602,-0.23071587,0
0.38945702,0.31476966,-0.0020194054,0
1.2032663,0.9064528,-1.0222625,0
0.5799108,0.2518467,-0.37777328,0
0.5971964,0.25284964,-0.28046614,0
0.94348305,0.597004,-0.62234837,0
0.54349744,0.29270005,-0.40321833,0
0.73942566,0.3794489,-0.49530286,0
1.2512474,0.69131285,-1.3032815,0
0.76241714,0.35886064,-0.45260605,0
0.7385222,0.53992504,-1.0282911,0
1.0851479,0.63559127,-0.9091111,0
0.52390623,0.2213364,-0.037589073,0
0.7392766,0.5449981,-0.82896996,0
0.495095,0.22646905,-0.29652825,0
1.9086246,1.3856052,-0.81967044,0
0.6695587,0.37312874,-0.38433495,0
0.4595707,0.16403162,0.022102118,0
0.85561126,0.46865714,-0.99386984,0
0.47041523,0.25672913,-0.12176931,0
0.38981208,0.21580173,-0.21900997,0
0.6940669,0.4072332,0.2376712,0
1.2170396,0.77113426,-1.4062474,0
1.0765017,0.82193816,-1.0024568,0
0.6686542,0.40601578,0.3599885,0
0.52445185,0.25144577,-0.24195969,0
0.5841933,0.3579416,-0.6714703,0
0.45566845,0.28885108,0.05838424,0
0.6988141,0.3406781,-0.51344687,0
0.6288496,0.43325174,-0.52148676,0
0.42724127,0.20274313,0.06924364,0
0.81474376,0.37366045,-0.57045645,0
0.46632808,0.26867872,-0.32525966,0
0.70747095,0.36015102,-0.06996113,0
0.4353915,0.20949237,0.15692523,0
0.854998,0.41398782,-0.8659965,0
1.2862996,0.8367116,-2.1629047,0
0.545957,0.37990138,0.37720546,0
0.685962,0.34416816,0.06678194,0
1.666853,1.3870755,-1.5455911,0
1.8360106,1.1550213,-0.87478846,0
0.5109702,0.2740203,0.117770135,0
1.284399,0.8453078,-1.0684955,0
0.69324154,0.32550496,-0.3545995,0
0.621852,0.38069248,-0.147867,0
0.696599,0.39212415,-0.6219761,0
0.8886339,0.5668524,-0.2957726,0
1.0604835,0.812693,-1.5124667,0
0.726503,0.30841598,-0.40818518,0
0.63528436,0.31328455,-0.16809553,0
0.46749195,0.29699665,-0.043788016,0
0.47505215,0.23918003,0.26502752,0
0.6059611,0.4180982,-0.4587773,0
0.6093005,0.51945555,-0.50217986,0
0.50681865,0.27678803,-0.61591864,0
0.41186178,0.17717902,-0.3056617,0
0.74079746,0.42922422,-0.3779954,0
0.80177736,0.40214896,-0.722057,0
0.53260237,0.33395055,-0.24367452,0
0.5169853,0.28172278,-0.59102225,0
0.3581802,0.1954945,-0.010178804,0
0.81657636,0.32939082,-0.47132856,0
0.44286564,0.27542728,-0.70335007,0
0.5060894,0.24700329,-0.31954408,0
0.492997,0.2230192,-0.11202791,0
0.8037952,0.47061786,-0.80498743,0
0.6419,0.27429566,-0.101376414,0
0.4254314,0.22275315,-0.22805238,0
1.0178441,0.5381743,-0.5477384,0
0.9802655,0.746473,-1.3932457,0
1.4086266,1.0572224,-1.781351,0
1.115775,0.61225384,-0.6587726,0
0.5238829,0.36275554,-0.3311949,0
0.6181071,0.24142136,-0.517323,0
0.8302673,0.3664729,-0.79736865,0
0.7844181,0.53887445,-0.77537096,0
0.610883,0.3372253,-0.24175912,0
0.48911667,0.21840411,-0.10157561,0
0.5308211,0.27875048,-0.17949307,0
0.7118645,0.45715547,-0.3178942,0
0.653978,0.3554382,-0.38635963,0
0.6556282,0.36497012,-0.3251588,0
1.0808929,0.68667954,-0.90954894,0
0.5109841,0.4932757,0.90938,0
1.0140315,0.54855436,-0.6848794,0
0.58884776,0.3989327,0.5240248,0
0.3922078,0.1748749,0.014860779,0
0.5523452,0.2617493,-0.1127114,0
0.40094587,0.20009196,0.2870704,0
0.6523578,0.36019456,-0.21638039,0
1.2908683,0.7406815,-1.5303621,0
1.1912631,0.667266,-1.3956329,0
0.660408,0.30481786,-0.1958605,0
0.5419281,0.25300926,-0.3045728,0
0.5770332,0.27245787,-0.23047048,0
0.48194358,0.26393014,-0.0653286,0
0.9910183,0.49161038,-0.78746504,0
0.45694128,0.21855618,-0.25882235,0
0.8645866,0.39768472,-0.57433987,0
0.45021397,0.26020834,0.06396744,0
0.45807815,0.20036452,-0.10231882,0
0.6077893,0.42131096,-0.26186514,0
0.3280271,0.19885972,0.13269788,0
0.5069201,0.3967954,0.46163237,0
1.2344344,0.6806403,-1.2372178,0
0.6236489,0.32659373,0.034923077,0
0.5813226,0.2773197,-0.20661932,0
0.5315644,0.27995282,-0.29949337,0
0.63563865,0.2641844,-0.30623084,0
0.40665767,0.18885821,-0.33957857,0
0.9120874,0.4348742,-0.09756607,0
0.7906048,0.36499074,-0.13599217,0
0.6762808,0.34900266,-0.6386793,0
0.51770216,0.24376233,-0.21275294,0
0.38559905,0.17119306,-0.19545607,0
0.7285199,0.38226795,-0.80620027,0
1.4315838,0.71250105,-0.8540118,0
0.70345557,0.3109533,-0.37709284,0
0.392122,0.15607375,-0.27838135,0
0.6684741,0.37339145,-0.67208594,0
0.65853447,0.30799752,-0.38003007,0
0.54983693,0.3405398,-0.32983938,0
0.64980716,0.39632785,-0.19819272,0
0.6475764,0.31709373,-0.4713464,0
0.8564462,0.4007794,-0.18993825,0
0.622309,0.34461832,-0.4179403,0
0.71371263,0.51649845,0.8534665,0
0.7202576,0.30671778,-0.14450324,0
0.41040975,0.21019426,-0.17534357,0
0.5920618,0.29896253,-0.45812687,0
0.57265186,0.2472601,0.18660313,0
1.2894664,6.7646923,11.7729845,0
0.52540404,0.24933417,-0.24925682,0
0.5474417,0.2615013,0.12855703,0
1.3615249,1.0075048,-2.4081988,0
1.2517425,0.81339073,-1.583652,0
0.4932128,0.2204949,-0.027545512,0
0.507598,0.25130808,0.2756559,0
0.5250442,0.24399199,0.18499106,0
0.44037205,0.32093838,-0.16291562,0
0.45820054,0.27946582,-0.81080204,0
0.66320825,0.38916057,-0.43972188,0
0.59184873,0.28968057,-0.2422913,0
0.6549843,0.36700925,-0.42547718,0
1.1530458,0.7329739,-1.542108,0
0.8884604,0.56640255,-0.6010057,0
0.3144779,0.46199057,0.92946583,0
0.6433739,0.28634194,-0.3827036,0
1.0333679,0.55468136,-0.44866094,0
0.5035929,0.20640689,-0.07912099,0
0.42757475,0.26653773,-0.41857708,0
0.8107463,0.351341,-0.69624263,0
0.48696813,0.3106794,-0.22302887,0
0.96938306,0.8173839,-0.12947497,0
0.9157765,0.4585214,-0.77203196,0
0.81798685,0.40310588,-0.21622926,0
0.54149455,0.28052154,-0.3302045,0
1.262387,0.7862502,-0.95867294,0
0.87513864,0.50429994,-0.66323996,0
1.6098782,0.9718318,-2.4587908,0
0.44374284,0.21953125,-0.048463747,0
0.6831715,0.36041957,-0.624619,0
0.57812935,0.46194354,-0.28062737,0
0.53187037,0.27056676,-0.47453105,0
0.8750665,0.4016632,-0.36921915,0
0.6694267,0.29829985,-0.005590737,0
0.71824425,0.43891573,-0.5945867,0
1.1818284,0.6006657,-0.5060718,0
0.9391124,0.58467704,-0.08995992,0
0.59429914,0.318377,-0.2936688,0
1.0019271,0.68003714,-0.62381715,0
1.1543726,0.5871834,-0.47205138,0
0.3917629,0.17640817,-0.25079268,0
0.84028906,0.55181766,-0.41068032,0
0.63277364,0.3276488,-0.35713542,0
0.7990865,0.5332798,-0.4893923,0
0.91423815,0.45043954,-0.023928642,0
0.4086242,0.19601205,-0.12433657,0
1.1322203,0.73795116,-1.4991031,0
1.0429895,0.4865892,-0.07740432,0
1.6086547,1.1892422,-1.0177145,0
0.4439233,0.18259238,-0.0048796237,0
0.6224707,0.32625383,-0.20276493,0
1.2803664,0.7838569,-1.6748688,0
0.52459574,0.41021243,-0.66109276,0
0.76445913,0.34275228,-0.56515336,0
0.77280504,0.3384951,-0.64032024,0
0.84994215,0.53017265,-0.8723781,0
0.607936,0.36048457,-0.49417895,0
0.5011652,0.22678162,-0.1262945,0
0.49264216,0.21675234,-0.14201063,0
0.6360651,0.39035442,-0.65961385,0
0.44486567,0.22257537,-0.023359478,0
0.63588727,0.3475209,-0.53359693,0
0.56684244,0.24494673,-0.012228012,0
0.337758,0.13513054,0.06085226,0
0.85248035,0.41263387,-0.76658523,0
0.822781,0.5369947,-0.52497494,0
1.4042134,0.9561379,-1.8343592,0
0.73391974,0.5022533,-0.775421,0
0.43738332,0.22128215,-0.025844008,0
0.5147985,0.24697562,-0.12918898,0
0.41188994,0.24282373,-0.4925488,0
0.43009302,0.21481532,-0.14640191,0
0.5758786,0.29824907,-0.3825137,0
0.44805706,0.23113798,-0.10337955,0
0.40514228,0.1816927,-0.1166603,0
1.3211102,0.65571994,-0.93633485,0
1.3266803,0.82626504,-0.75077677,0
0.6306341,0.34974286,-0.53142667,0
0.74741435,0.35516554,-0.5941448,0
0.7210289,0.39883128,-0.7257443,0
0.49168488,0.30660912,-0.34765413,0
1.1236359,0.5894428,-0.6339607,0
0.8141351,0.46452326,-0.4342487,0
1.4812866,0.95251274,-1.5257535,0
0.9296691,0.44741568,-0.26518935,0
0.7086184,0.4393906,-0.4802993,0
0.60765684,0.3164824,-0.4306826,0
0.72665447,0.3261954,-0.58592105,0
0.7698616,0.41078392,-0.5411579,0
0.7339604,0.36424583,-0.45353302,0
0.7198419,0.41694313,-0.40724248,0
0.48136607,0.20654398,-0.24273443,0
0.9052061,0.44352478,-0.41137055,0
0.4175177,0.21372174,0.35828358,0
1.1189704,0.51772976,-0.2646246,0
0.61578834,0.28253388,-0.2682641,0
0.60576195,0.30743682,-0.16118848,0
1.4301784,0.89502645,-1.4578888,0
0.53359646,0.2465533,-0.2748122,0
0.43880376,0.19553585,-0.1784067,0
0.4307403,0.20175302,-0.27459323,0
0.59344035,0.2629184,-0.23167315,0
0.5145574,0.36111784,-0.9254025,0
1.0513563,0.5383036,-0.82711077,0
0.6250495,0.28658494,-0.15560809,0
0.6299444,0.36566144,-0.058021337,0
0.46572897,0.20794083,0.018689632,0
0.6322987,0.2860393,-0.2419698,0
0.5638455,0.2529819,0.25333613,0
0.6447193,0.33279297,-0.04992211,0
1.2047896,0.80539083,-1.4248617,0
1.335245,0.6685831,-1.1180594,0
0.49202296,0.28466502,-0.013034582,0
0.4836844,0.21576062,-0.34089035,0
0.8573896,0.41694787,-0.5569795,0
0.7849318,0.56838816,-0.21168894,0
0.84854233,0.4909564,-0.5579078,0
0.6913738,0.36014736,-0.6746737,0
0.41428766,0.17066191,-0.06358461,0
0.60722566,0.23624939,-0.40542433,0
0.6462523,0.3005295,-0.3337003,0
1.8714119,1.1989706,-2.292791,0
0.76354253,0.4171181,-0.29614478,0
0.82706624,0.4264616,-0.42531738,0
0.70669776,0.39248815,-0.6880773,0
0.76432854,0.36172625,-0.35307544,0
1.168281,1.088248,-1.1753868,0
0.83332884,0.38440305,-0.47713292,0
0.5347957,0.2670059,-0.2149482,0
0.76957744,0.72692215,0.22513473,0
0.69526726,0.55857104,-0.2706067,0
0.39902997,0.33579594,0.51542985,0
0.4356722,0.49363795,0.41914183,0
1.0060432,0.5420891,-0.34784412,0
0.46663693,0.23246366,0.09503311,0
0.67972034,0.317766,-0.43861938,0
0.31058934,0.1300937,-0.3456713,0
1.1503334,0.77476186,-0.047513843,0
0.50169504,0.23291932,-0.095470876,0
0.50557566,0.24199316,0.18509954,0
0.4159167,0.20518541,0.11813104,0
0.5770045,0.24885856,-0.45514065,0
0.3243463,0.15084566,0.1329687,0
0.57192,0.41651765,-0.81520975,0
0.972552,0.5094307,-0.47166145,0
0.6434425,0.2884347,0.0442217,0
1.0221851,0.56283444,-0.5340625,0
1.0710176,0.5019754,-0.68933684,0
0.8736836,0.5723964,-0.8320189,0
1.000134,0.6931118,-0.51115805,0
0.596744,0.2693276,-0.093224674,0
0.78614926,0.37096244,-0.24463964,0
0.9108082,0.5189562,-0.20737916,0
0.3919832,0.22448482,-0.5252254,0
0.5413787,0.3192301,-0.41970116,0
0.49982676,0.26601923,-0.28649065,0
0.7691453,0.3798633,-0.4255495,0
0.5052162,0.25988546,-0.33646068,0
0.63528013,0.306375,-0.06459504,0
1.5474155,1.0814422,-1.5957737,0
0.7438653,0.3483051,-0.20349872,0
1.0970113,0.5390369,-0.64037216,0
0.5774057,0.27974248,-0.28019646,0
0.49743536,0.23954329,-0.16467363,0
0.8699647,0.4899906,-0.78511053,0
0.7453999,0.7535423,0.86040616,0
0.8332072,0.41281968,-0.4307276,0
0.99244285,0.69151545,-0.7920863,0
0.5002395,0.26549107,-0.012166798,0
0.64188266,0.39908072,-0.17729685,0
1.3857391,0.78137326,-0.9989558,0
1.5905209,0.9629157,-1.6039416,0
0.4574608,0.20019205,-0.088582516,0
0.34582293,0.1503465,-0.021430582,0
0.643049,0.4094778,0.544114,0
0.88007474,0.5479606,-0.63400906,0
0.49292928,0.24831784,-0.2739938,0
0.52401125,0.5491455,-0.17094049,0
0.37862232,0.19508672,-0.3043946,0
0.64777005,0.2916764,-0.048116803,0
1.0348928,0.5737769,-1.136469,0
0.8606498,0.62085956,-0.8112528,0
0.45234492,0.18871227,0.09753311,0
0.5175055,0.21848279,0.0033820868,0
0.65472627,0.28115717,-0.5032741,0
1.0383953,0.56956846,-0.9447138,0
1.0905241,0.60932744,-1.6565357,0
0.5110949,0.36507404,0.13547224,0
0.42477158,0.179372,-0.13618252,0
0.610378,0.32419255,-0.36169618,0
0.4337913,0.20457655,0.06567389,0
0.59035724,0.36629692,-0.70658696,0
0.7242159,0.45059472,-0.2417041,0
0.4645459,0.18248,0.0108162165,0
0.5698753,0.31122708,-0.21528676,0
0.479545,0.32290924,-0.33705637,0
1.0426782,0.6896906,-0.9253737,0
0.5369797,0.24782446,-0.1408574,0
0.66193235,0.35292715,0.24627241,0
0.5520165,0.2695437,-0.5504077,0
0.65547097,0.3163604,-0.62371206,0
0.50281817,0.2703773,-0.3212424,0
0.9791585,0.4406159,-0.66861796,0
0.81392753,0.67578876,-0.33823925,0
0.79798204,0.34037194,-0.448631,0
0.72997516,0.37526834,-0.41302612,0
0.75361353,0.33326152,-0.18013847,0
0.49124405,0.25131497,-0.4835936,0
0.52570903,0.30824488,-0.45585564,0
0.72380215,0.3064507,-0.4323428,0
0.72015584,0.34722042,-0.6474188,0
0.7643406,0.4682588,-0.37931263,0
0.77744967,0.3574428,-0.07079053,0
1.2528275,0.8880964,-0.32923758,0
0.37989983,0.251671,-0.052354902,0
0.7859211,0.4130277,-0.52046424,0
0.7252449,0.40750167,-0.27366096,0
0.5112883,0.33080974,-0.6060016,0
0.9507347,0.47740033,-0.23131591,0
0.6712,0.3219894,-0.27378297,0
0.46088108,0.2893825,-0.14001632,0
0.5023813,0.23663408,-0.15207696,0
1.3811883,0.8892675,-1.6932683,0
0.6068217,0.48840892,-0.50864077,0
0.49416447,0.20812346,-0.17315668,0
1.1552385,0.7695556,-1.705142,0
0.802983,0.36933538,-0.14285332,0
0.51399606,0.40637887,-0.1408532,0
0.71829873,0.4402591,-0.23173553,0
1.3818274,0.61885184,-1.0428565,0
1.314717,0.6904353,-1.4036825,0
0.9465594,0.60118026,-0.550099,0
0.53143567,0.3235831,-0.288251,0
0.8765698,0.3759018,-0.6461667,0
0.74198157,0.54085237,-1.0114111,0
1.866595,1.4839884,-1.0435839,0
0.9122434,0.57790554,-0.5528544,0
0.82143664,0.54818517,-0.64948165,0
0.55644846,0.25892508,-0.61842775,0
1.0351468,0.6096412,-0.9724904,0
0.9197344,0.4550002,-0.6153299,0
0.42139098,0.2097397,-0.23150061,0
0.52960813,0.32443145,-0.21530432,0
0.43495655,0.16197588,-0.08489573,0
0.47338146,0.24278559,-0.4102503,0
0.9279244,0.65169764,-0.598748,0
0.6347197,0.29499933,-0.45081264,0
0.8107755,0.5932527,-0.2126199,0
0.50160706,0.27678964,-0.26891315,0
0.50162834,0.21794075,0.12783459,0
0.41023958,0.16948445,-0.017746687,0
0.4932193,0.26710907,-0.49565092,0
0.8369187,0.36997974,-0.28545183,0
1.2945671,0.9746299,-1.5795968,0
0.6316903,0.42884624,0.3623864,0
1.039067,0.803296,-1.7317392,0
0.578269,0.396201,-0.6086103,0
0.5686619,0.2887192,-0.20611745,0
0.8567427,0.50132465,-0.95674473,0
0.5005998,0.3340613,-0.17454818,0
1.4607205,0.8002081,-0.80869806,0
0.8996876,0.5992028,-0.6673778,0
0.4287583,0.25476307,-0.28809273,0
0.64812905,0.60400236,-0.4260536,0
0.7893245,0.36283255,-0.5946708,0
0.6917498,0.3410871,-0.31654865,0
0.50022525,0.27496418,0.056150764,0
0.4980546,0.28327575,-0.34512028,0
1.154103,0.9711164,-2.3554513,0
0.6481058,0.3373623,-0.6414084,0
0.68783134,0.3523479,0.100226045,0
0.5030133,0.2037632,-0.14004636,0
0.6599758,0.32301912,-0.45844483,0
1.4713953,0.80372345,-1.0660892,0
0.6462078,0.39401257,-0.91213584,0
0.63319844,0.29543623,-0.20004618,0
1.6453681,2.361564,-4.8312798,0
0.6190574,0.313653,-0.48763236,0
0.8193974,0.3589141,-0.60877836,0
0.7158368,0.31677666,-0.13237315,0
0.56324625,0.31354648,-0.29318738,0
0.48434162,0.37549415,-0.017268747,0
0.53684485,0.29650193,-0.013044238,0
1.9071051,1.0249661,-1.6895964,0
0.45747787,0.1925893,-0.15872578,0
0.65494454,0.3198138,-0.14692682,0
0.5891793,0.30979252,-0.57586765,0
0.8772453,0.7328802,-1.0327497,0
0.4835167,0.3148379,0.51565087,0
0.53300333,0.25177768,-0.13379407,0
0.62017596,0.36894912,-0.49637926,0
1.1043184,0.8195726,0.108876586,0
0.430124,0.18648365,0.07778561,0
0.9435493,0.6098264,-1.0018355,0
0.58338344,0.29499152,-0.17471418,0
0.92003083,0.5220057,-0.43910718,0
0.4805813,0.23697235,-0.18851462,0
0.5140771,0.26932624,-0.25545722,0
0.5245865,0.30731165,-0.5942807,0
0.6490507,0.31134784,-0.21756035,0
0.6450625,0.31477937,-0.36158717,0
1.0562997,3.122899,4.7384834,0
1.1380903,0.7234741,-0.35795635,0
2.1853619,1.7603053,-1.5329837,0
0.5398878,0.2802244,-0.00892818,0
2.2113857,1.3266681,-0.98759806,0
0.35710385,0.14309789,-0.33034986,0
0.31476957,0.14504567,0.08416104,0
0.363207,0.19476064,-0.076496884,0
0.8943745,0.6700971,-0.84915257,0
0.3378678,0.22834788,-0.011637941,0
0.6173565,0.43718603,-0.56862694,0
1.1657294,0.5558654,-0.607442,0
1.3780699,1.2482172,-2.8976538,0
0.431829,0.20406795,-0.13001376,0
0.58776116,0.3176962,-0.19018307,0
0.6902154,0.42425492,-0.6646672,0
0.9287455,0.5552302,-1.2389787,0
0.6294876,0.3699695,-0.14478302,0
0.48664397,0.19810535,-0.22856301,0
0.45517543,0.25854385,-0.31903785,0
0.44603923,0.27503902,-0.33166403,0
0.79888827,0.6590046,-0.43978766,0
0.5691229,0.24197191,-0.17853913,0
1.4709129,1.0947925,-0.45272714,0
0.80893105,0.41218087,-0.81208783,0
1.0501571,0.8805804,-1.3445954,0
1.0505582,0.68888766,-0.8116304,0
0.6037534,0.28031477,-0.41372508,0
0.9684804,0.51897806,-0.53263974,0
1.0406277,0.5990152,-0.69236195,0
1.0474924,0.50678104,-0.72979474,0
0.43078014,0.17303927,-0.10481101,0
0.5310678,0.29427683,-0.4066742,0
1.2678076,0.73368794,-1.6656396,0
0.53696674,0.29087955,0.013449788,0
0.3649693,0.19468692,-0.43658942,0
0.4005419,0.1797045,-0.050437838,0
0.6728391,1.6334798,2.3301725,0
0.72675395,0.46604246,-0.10557076,0
1.7403585,1.2411826,-1.4117668,0
0.6747371,0.32914838,-0.25162774,0
0.61761945,0.7915965,1.2613328,0
1.1452328,0.5761734,-0.8408081,0
0.57161605,0.25954917,-0.17223549,0
0.9945283,0.7701053,-0.623675,0
0.45318776,0.25870818,-0.2743596,0
0.6209687,0.30824342,-0.12090978,0
1.104906,0.64850116,-1.0147893,0
0.72800356,0.5290308,-1.1744704,0
0.69964427,0.39882755,0.22617894,0
0.3427199,0.13481258,-0.007071644,0
1.3300613,0.88661385,-0.18121326,0
0.6219266,0.31781462,-0.11819935,0
0.60736346,0.2706187,-0.2650945,0
0.61169827,0.32119882,-0.13371062,0
1.031265,0.8040865,-1.4009732,0
1.1272703,0.6669073,-1.172046,0
1.49215,0.8887149,-1.6649911,0
0.5427494,0.26577893,-0.35517395,0
0.59043705,0.36982983,-0.25062957,0
0.87976146,0.40441963,-0.6446011,0
0.5733635,0.32435715,0.4049002,0
0.7746792,0.34238446,-0.21404189,0
1.9798193,1.3380716,-2.7223394,0
0.72247094,0.3592334,-0.4403835,0
1.6935834,1.2224611,-1.6277478,0
0.55715615,0.26570842,-0.33003503,0
0.58113843,0.24782945,-0.17125604,0
0.95711285,0.5476771,-0.6446829,0
0.50113887,0.21452115,-0.18370372,0
0.57792133,0.3329183,-0.04206705,0
0.6602937,0.31526297,0.012667775,0
0.8485831,0.46022975,-0.5396214,0
0.8660303,0.32971555,-0.18739265,0
1.2647337,0.8410152,-0.9556871,0
0.53269386,0.28261232,-0.35616106,0
0.73084015,0.3877291,-0.6380037,0
0.651727,0.27722666,-0.3507915,0
0.6901955,0.45401692,-0.8971315,0
0.42212856,0.3196036,0.47628984,0
0.59669405,0.24539728,-0.226421,0
0.9327705,0.5508859,-0.6671934,0
0.2502235,0.13465211,0.18044841,0
0.33649635,0.22818701,-0.09467217,0
0.5428914,0.26710206,-0.08886039,0
1.0608966,0.70421237,-0.14721507,0
0.8678164,0.45550948,-0.31379867,0
0.5606122,0.26838422,0.043293983,0
0.9964751,0.69466144,-0.8955864,0
0.46760803,0.21070333,-0.26410937,0
0.9589444,0.5814405,-0.83006954,0
0.83079016,0.5056047,0.20493811,0
1.0956374,0.770661,-1.3781558,0
0.88241076,0.4975901,-1.0145792,0
0.7773806,0.3769304,-0.4230252,0
0.41068298,0.31819242,-0.22161156,0
0.3215386,0.16939497,0.23298225,0
0.8638733,0.46450174,-0.006435871,0
0.97429365,0.5774819,-0.6078021,0
0.65996605,0.43427393,-0.7184621,0
0.8075678,0.49661535,-1.1756873,0
0.6530926,0.30028814,-0.31160086,0
0.76520866,0.37821683,-0.6599406,0
0.4305769,0.23038015,-0.108659595,0
1.0071399,0.5495962,-0.77274984,0
1.109817,0.6915679,-0.9827699,0
0.84133446,0.43354416,-0.6153467,0
0.60665494,0.36083847,-0.49753636,0
0.54808855,0.28807455,-0.21112104,0
1.0317984,0.5601154,-0.7633209,0
0.50460124,0.2664587,-0.22647941,0
0.932257,0.4587942,-0.64995176,0
0.47851613,0.18877532,-0.028865665,0
0.90111023,0.6999745,-0.40307966,0
1.3736107,1.3278124,-0.8455759,0
0.6738639,0.5015153,-1.2386557,0
0.4811022,0.27099288,-0.10801086,0
0.44120336,0.28329477,-0.15429854,0
0.87816143,0.5167096,-0.73967,0
0.5144526,0.2150191,-0.23983571,0
0.57717216,0.49363017,0.28197646,0
0.43654135,0.19249745,0.08431381,0
0.8923051,0.40697047,-0.5129325,0
0.5607507,0.2928713,-0.40275812,0
0.9297876,0.62760943,-0.49539968,0
0.5608063,0.28245032,-0.3272922,0
0.6651017,0.30780426,-0.507204,0
1.0229942,0.5985879,-0.52337617,0
0.7763522,0.6156059,-0.535712,0
0.7188525,0.39860687,-0.70827645,0
0.84543884,0.55720216,-0.78731865,0
1.6168844,0.88228077,-1.4555156,0
0.4768787,0.22239007,-0.27132988,0
0.68164843,0.33152813,-0.1343711,0
0.5566767,0.29655692,-0.46614236,0
0.9576892,2.8733344,4.547481,0
0.564428,0.28175142,0.23818845,0
0.7225235,0.45759374,-0.05717498,0
1.0224452,0.70139855,-0.88449085,0
0.40140176,0.18680874,0.056435615,0
1.0830411,0.57680035,-0.8806899,0
1.64016,0.8509637,-1.1580878,0
0.5880074,0.2784905,0.10485983,0
0.40302113,0.20498392,0.21473226,0
0.97459394,0.51857764,-0.74574566,0
0.6076617,0.371088,-0.5728752,0
0.4845072,0.28126928,0.2549765,0
0.6262017,0.32187164,-0.40308115,0
0.53769815,0.24411945,-0.5391707,0
0.38077644,0.22374973,-0.057729095,0
1.0407132,0.5191942,-0.26841784,0
